Manufacturer,Model,Model Year,vehicle_age,mileage_km,km_per_year,Fuel Type,Transmission,Condition,body_type,engine_cc,is_luxury,Colour,location,price_lkr
Toyota,Prius,2012,12,136000.0,10461.538461538461,Hybrid,Automatic,Used,Sedan,1800,0,silver,Maharagama,10200000.0
Daihatsu,Mira,2017,7,75000.0,9375.0,Petrol,Other,Used,Hatchback,1300,0,white,Nittambuwa,5300000.0
Peugeot,206,2005,19,75000.0,3750.0,Petrol,Other,Used,Hatchback,1300,0,green,Nittambuwa,3200000.0
Honda,Grace,2015,9,112438.5,11243.85,Petrol,Automatic,Used,Liftback,1300,0,black,Mudungoda Find Out More,9600000.0
Suzuki,Alto,2015,9,112438.5,11243.85,Petrol,Manual,Used,Hatchback,800,0,white,Beliatta Find Out More,4000000.0
Hyundai,Accent,2005,19,180000.0,9000.0,Petrol,Automatic,Used,Hatchback,1500,0,black,Biyagama Find Out More,6000000.0
Honda,Grace,2014,10,120000.0,10909.09090909091,Petrol,Automatic,Used,Saloon,1500,0,gray,Wellampitiya,7800000.0
Honda,Grace,2017,7,146000.0,18250.0,Petrol,Automatic,Used,Sedan,1490,0,gray,Nagoda,9800000.0
Toyota,Allion,2007,17,149850.0,8325.0,Petrol,Manual,Used,Convertible,1500,0,white,Kurunegala Find Out More,9750000.0
Suzuki,Wagon R,2017,7,110000.0,13750.0,Hybrid,Automatic,Used,Liftback,660,0,white,Katunayake,6950000.0
Mitsubishi,eK,2023,1,8000.0,4000.0,Petrol,Automatic,Reconditioned,Station wagon,650,0,black,Veyangoda,6750000.0
BMW,i Series,2012,12,139000.0,10692.307692307691,Petrol,Automatic,Used,Saloon,2000,1,silver,Kelaniya,15800000.0
Suzuki,Alto,2014,10,170000.0,15454.545454545454,Petrol,Manual,Used,Hatchback,800,0,black,Kandy,3575000.0
Daihatsu,Mira,2014,10,76500.0,6954.545454545455,Petrol,Automatic,Used,Hatchback,650,0,pink,Kottawa,5395000.0
Suzuki,Celerio,2015,9,140000.0,14000.0,Petrol,Manual,Used,Hatchback,996,0,white,Rajagiriya,4500000.0
Suzuki,Wagon R,2015,9,130000.0,13000.0,Petrol,Automatic,Used,Sedan,650,0,white,Slave Island (Colombo 02),5300000.0
Toyota,Premio,2010,14,85800.0,5720.0,Petrol,Automatic,Used,Liftback,1500,0,maroon,Chilaw,9650000.0
Toyota,Vitz,2017,7,46000.0,5750.0,Petrol,Automatic,Used,Unknown,1000,0,white,Ja-Ela,7590000.0
Toyota,Allion,2008,16,178000.0,10470.588235294117,Petrol,Automatic,Used,Unknown,1500,0,silver,Maharagama,8650000.0
Toyota,Axio,2017,7,123000.0,15375.0,Hybrid,Automatic,Used,Unknown,1500,0,white,Jambugahapitiya,12100000.0
Toyota,Vitz,2018,6,63000.0,9000.0,Petrol,Automatic,Used,Unknown,1000,0,white,Ja-Ela,8190000.0
Toyota,Premio,2018,6,98000.0,14000.0,Petrol,Automatic,Used,Liftback,1500,0,white,Matara,15600000.0
Toyota,Vitz,2019,5,103000.0,17166.666666666668,Hybrid,Automatic,Used,Unknown,1500,0,white,Kattankudi,8350000.0
Honda,Fit,2013,11,134000.0,11166.666666666666,Petrol,Automatic,Used,Unknown,1500,0,black,Negombo,7650000.0
Nissan,Sunny,1987,37,245000.0,6447.368421052632,Petrol,Manual,Used,Sedan,1300,0,gray,Kottawa,1499000.0
Suzuki,Baleno,2016,8,123000.0,13666.666666666666,Petrol,Automatic,Used,Hatchback,1200,0,black,Godagama,6750000.0
Suzuki,Alto,2015,9,112000.0,11200.0,Petrol,Manual,Brand New,Hatchback,800,0,silver,Embilipitiya,3980000.0
Toyota,Premio,2013,11,180000.0,15000.0,Petrol,Automatic,Used,Liftback,1500,0,maroon,Kandy,11200000.0
Toyota,Aqua,2013,11,140000.0,11666.666666666666,Hybrid,Automatic,Used,Liftback,1500,0,blue,Dehiwala,6700000.0
Suzuki,Wagon R,2018,6,92000.0,13142.857142857143,Petrol,Automatic,Used,Hatchback,998,0,white,Baddegama,6500000.0
Honda,Fit,2013,11,120000.0,10000.0,Petrol,Automatic,Used,Hatchback,1495,0,blue,Baddegama,8800000.0
Suzuki,Maruti,2008,16,150500.0,8852.941176470587,Petrol,Manual,Used,Unknown,650,0,blue,Maho Find Out More,2275000.0
Suzuki,Spacia,2023,1,4500.0,2250.0,Hybrid,Automatic,Brand New,Hatchback,690,0,white,Kurunegala,8650000.0
Mitsubishi,eK,2023,1,4500.0,2250.0,Hybrid,Automatic,Brand New,Hatchback,690,0,white,Kurunegala,7250000.0
Daihatsu,Mira,2023,1,3500.0,1750.0,Hybrid,Automatic,Brand New,Hatchback,690,0,red,Kurunegala,6300000.0
Suzuki,Wagon R,2014,10,85000.0,7727.272727272727,Hybrid,Automatic,Brand New,Hatchback,690,0,black,Kurunegala,5290000.0
Nissan,FB 15,1997,27,125559.0,4484.25,Petrol,Automatic,Used,Saloon,1500,0,silver,Avissawella,2875000.0
Toyota,Mark II,1996,28,280000.0,9655.172413793103,Diesel,Automatic,Used,Saloon,2440,0,maroon,Anuradhapura,4200000.0
Suzuki,Swift,2002,22,200274.0,8707.565217391304,Petrol,Automatic,Used,Hatchback,1320,0,red,Kegalle,3600000.0
Suzuki,Wagon R,2023,1,220.0,110.0,Petrol,Other,Used,Station wagon,660,0,silver,Kelaniya,8100000.0
Mitsubishi,Minica,2008,16,140000.0,8235.29411764706,Petrol,Automatic,Used,Hatchback,998,0,black,Badalgama,3550000.0
Perodua,Kelisa,2007,17,75000.0,4166.666666666667,Petrol,Other,Used,Hatchback,1000,0,silver,Kelaniya,3450000.0
Toyota,Premio,2013,11,48900.0,4075.0,Petrol,Automatic,Used,Saloon,1500,0,white,Ragama,12400000.0
Micro,Panda,2014,10,52000.0,4727.272727272727,Petrol,Manual,Used,Hatchback,1000,0,white,Alawwa,2745000.0
Suzuki,Wagon R,2014,10,100000.0,9090.90909090909,Hybrid,Automatic,Used,Convertible,650,0,black,Bandaragama,5695000.0
Suzuki,Alto,2005,19,100000.0,5000.0,Petrol,Manual,Used,Convertible,800,0,silver,Bandaragama,2895000.0
Suzuki,Astra,2010,14,143000.0,9533.333333333334,Petrol,Manual,Used,Hatchback,800,0,black,Kalutara,3900000.0
Suzuki,Maruti,1996,28,65000.0,2241.3793103448274,Petrol,Manual,Used,Hatchback,800,0,red,Alawwa,1145000.0
Toyota,Prius,2012,12,145000.0,11153.846153846154,Hybrid,Automatic,Used,Hatchback,1800,0,maroon,Kurunegala,10750000.0
Honda,Fit,2015,9,143000.0,14300.0,Hybrid,Automatic,Used,Hatchback,1500,0,red,Pita Kotte,7790000.0
Toyota,DX Wagon,1985,39,94211.0,2355.275,Petrol,Manual,Used,Unknown,1300,0,white,Warakapola Find Out More,630000.0
Tata,Indigo,2015,9,110008.0,11000.8,Petrol,Manual,Used,Hatchback,1200,0,white,Veyangoda,3565000.0
Suzuki,Wagon R,2018,6,72000.0,10285.714285714286,Hybrid,Automatic,Used,Hatchback,650,0,white,Kurunegala,6750000.0
Toyota,Corolla,2008,16,185000.0,10882.35294117647,Petrol,Automatic,Used,Saloon,1600,0,black,Nugegoda,7000000.0
Audi,Q2,2018,6,0.0,0.0,Petrol,Automatic,Used,Saloon,1400,1,black,Katugastota,12700000.0
Suzuki,Alto,2010,14,0.0,0.0,Petrol,Manual,Used,Hatchback,800,0,other,Ragama,2925000.0
Suzuki,Alto,2014,10,0.0,0.0,Petrol,Manual,Used,Hatchback,800,0,blue,Ragama,3585000.0
Toyota,Prius,2013,11,187000.0,15583.333333333334,Petrol,Automatic,Used,Hatchback,1800,0,black,Hungama,9750000.0
Toyota,Starlet,1993,31,247000.0,7718.75,Petrol,Manual,Used,Hatchback,1300,0,blue,Kelaniya,3400000.0
Toyota,Prius,2013,11,110000.0,9166.666666666666,Petrol,Automatic,Used,Hatchback,1800,0,white,Kekirawa,11950000.0
Toyota,Aqua,2015,9,106000.0,10600.0,Petrol,Automatic,Used,Liftback,1000,0,white,Anuradhapura,7800000.0
Suzuki,Spacia,2017,7,150200.0,18775.0,Petrol,Automatic,Used,Liftback,660,0,white,Anuradhapura,6700000.0
Toyota,Aqua,2012,12,11200.0,861.5384615384615,Hybrid,Automatic,Used,Hatchback,1500,0,silver,Sri Jayawardenepura Kotte,6795000.0
Toyota,Axio,2015,9,178000.0,17800.0,Petrol,Automatic,Used,Liftback,1500,0,black,Anuradhapura,9150000.0
Suzuki,Alto,2007,17,350000.0,19444.444444444445,Petrol,Manual,Used,Hatchback,796,0,blue,Horana,2860000.0
Suzuki,Alto,2015,9,112877.0,11287.7,Petrol,Manual,Used,Liftback,800,0,brown,Dehiwala,3980000.0
Suzuki,Swift,2010,14,102000.0,6800.0,Petrol,Manual,Used,Hatchback,1197,0,red,Kaduwela,4100000.0
Toyota,Corolla,1985,39,0.0,0.0,Petrol,Manual,Used,Liftback,1000,0,other,Mawanella,1760000.0
Nissan,March,2001,23,0.0,0.0,Petrol,Manual,Used,Hatchback,1000,0,silver,Mawanella,3575000.0
Suzuki,Wagon R,2017,7,84000.0,10500.0,Hybrid,Automatic,Used,Station wagon,650,0,white,Horana,6700000.0
Suzuki,Alto,2015,9,112438.5,11243.85,Petrol,Manual,Used,Hatchback,800,0,red,Ragama Find Out More,3775000.0
Suzuki,Alto,2015,9,94000.0,9400.0,Petrol,Manual,Used,Liftback,800,0,gray,Vavuniya,3800000.0
Nissan,FB 15,2005,19,228000.0,11400.0,Petrol,Automatic,Used,Saloon,1500,0,other,Athurugiriya,4850000.0
Hyundai,Grand i10,2023,1,8000.0,4000.0,Petrol,Automatic,Used,Hatchback,1197,0,white,Watapuluwa,7800000.0
Suzuki,Alto,2015,9,110000.0,11000.0,Petrol,Manual,Used,Hatchback,660,0,silver,Kalutara,3475000.0
Micro,Panda Cross,2013,11,131000.0,10916.666666666666,Petrol,Manual,Used,Hatchback,1300,0,white,Gothatuwa,2975000.0
Toyota,Pixis,2019,5,140000.0,23333.333333333332,Petrol,Automatic,Used,Hatchback,1000,0,blue,Anuradhapura,5500000.0
Mitsubishi,Lancer,2004,20,250000.0,11904.761904761905,Petrol,Automatic,Used,Convertible,1300,0,navy,Anuradhapura,6800000.0
Toyota,Axio,2014,10,184000.0,16727.272727272728,Hybrid,Automatic,Used,Saloon,1500,0,white,Moratuwa,9050000.0
Suzuki,Wagon R,2018,6,76000.0,10857.142857142857,Petrol,Automatic,Used,Liftback,900,0,white,Keppetipola Find Out More,6500000.0
Suzuki,Wagon R,2017,7,81000.0,10125.0,Petrol,Automatic,Used,Unknown,0,0,maroon,Narahenpita (Colombo 05),5750000.0
Toyota,Premio,2015,9,145000.0,14500.0,Petrol,Automatic,Used,Saloon,0,0,maroon,Kollupitiya (Colombo 03),12300000.0
Toyota,Aqua,2012,12,250000.0,19230.76923076923,Petrol,Automatic,Used,Hatchback,1500,0,white,Ja-Ela,7000000.0
Toyota,Prius,2012,12,216000.0,16615.384615384617,Petrol,Automatic,Used,Sedan,1800,0,silver,Maharagama,8975000.0
Toyota,Aqua,2013,11,124000.0,10333.333333333334,Hybrid,Automatic,Used,Hatchback,1459,0,white,Rajagiriya,6800000.0
Suzuki,Alto,2007,17,138000.0,7666.666666666667,Petrol,Manual,Used,Liftback,799,0,red,Kolonnawa,2795000.0
Toyota,Prius,2010,14,216000.0,14400.0,Hybrid,Automatic,Used,Saloon,1900,0,white,Rajagiriya,8600000.0
Suzuki,Alto,2015,9,95000.0,9500.0,Petrol,Manual,Used,Liftback,800,0,red,Rajagiriya,3725000.0
Toyota,Premio,2015,9,175000.0,17500.0,Petrol,Automatic,Used,Saloon,1500,0,maroon,Kohuwala,12490000.0
Audi,A6,2013,11,165000.0,13750.0,Diesel,Automatic,Used,Sedan,1968,1,black,Slave Island (Colombo 02),14000000.0
Nissan,HP11,2000,24,345000.0,13800.0,Petrol,Manual,Used,Sedan,2000,0,black,Narahenpita (Colombo 05),3585000.0
Toyota,Aqua,2014,10,148000.0,13454.545454545454,Petrol,Automatic,Used,Hatchback,1496,0,white,Galle,7650000.0
Toyota,Premio,2019,5,89000.0,14833.333333333334,Petrol,Automatic,Used,Saloon,1500,0,silver,Kohuwala,16750000.0
Zotye,Z100,2017,7,37000.0,4625.0,Petrol,Manual,Used,Hatchback,1000,0,red,Horana,3145000.0
Mazda,6,2015,9,185000.0,18500.0,Petrol,Automatic,Used,Saloon,2500,0,red,Negombo,16000000.0
Perodua,Viva,2013,11,140000.0,11666.666666666666,Petrol,Automatic,Used,Hatchback,1000,0,black,Battaramulla,4300000.0
Toyota,Vitz,2018,6,79000.0,11285.714285714286,Petrol,Automatic,Used,Liftback,1000,0,maroon,Galle,7890000.0
Toyota,Allion,2016,8,108000.0,12000.0,Petrol,Automatic,Used,Unknown,1500,0,red,Delgoda,12950000.0
Toyota,Premio,2010,14,176000.0,11733.333333333334,Petrol,Automatic,Used,Liftback,1500,0,white,Akkaraipattu,15700000.0
Toyota,Premio,2019,5,113000.0,18833.333333333332,Petrol,Automatic,Used,Liftback,1500,0,white,Wellawatta (Colombo 06),16700000.0
Toyota,Premio,2017,7,135000.0,16875.0,Petrol,Automatic,Used,Sedan,1500,0,red,Kurunegala,13700000.0
Toyota,Axio,2015,9,153000.0,15300.0,Petrol,Automatic,Used,Sedan,1500,0,silver,Kurunegala,9300000.0
Toyota,Aqua,2013,11,170000.0,14166.666666666666,Petrol,Automatic,Used,Hatchback,1500,0,blue,Kohuwala,7250000.0
Toyota,Vitz,2019,5,26000.0,4333.333333333333,Petrol,Automatic,Used,Hatchback,1000,0,red,Kohuwala,8700000.0
Suzuki,Wagon R,2019,5,60000.0,10000.0,Hybrid,Automatic,Used,Hatchback,650,0,white,Ratnapura,6995000.0
Toyota,Vios,2003,21,172000.0,7818.181818181818,Petrol,Automatic,Used,Hatchback,1300,0,other,Buttala Find Out More,7000000.0
Nissan,Sunny,1992,32,150000.0,4545.454545454545,Diesel,Manual,Used,Saloon,2000,0,other,Yakkala,2250000.0
Tata,Indica,2015,9,112000.0,11200.0,Petrol,Manual,Used,Hatchback,1200,0,maroon,Batticaloa,2700000.0
Suzuki,Wagon R,2018,6,76000.0,10857.142857142857,Petrol,Automatic,Used,Liftback,650,0,white,Siyambalewa Find Out More,6850000.0
Suzuki,Alto,2015,9,112438.5,11243.85,Petrol,Manual,Used,Liftback,800,0,black,Godagama Find Out More,4000000.0
Suzuki,Baleno,2019,5,35000.0,5833.333333333333,Petrol,Automatic,Used,Hatchback,998,0,white,Biyagama,8350000.0
Suzuki,Alto,2015,9,112438.5,11243.85,Petrol,Manual,Used,Liftback,800,0,red,Angoda Find Out More,4000000.0
Toyota,Aqua,2011,13,75000.0,5357.142857142857,Petrol,Other,Used,Hatchback,1300,0,silver,Sri Jayawardenepura Kotte,6795000.0
Mazda,Axela,2007,17,149700.0,8316.666666666666,Petrol,Automatic,Used,Saloon,2007,0,white,Malabe,6075000.0
Nissan,AD Wagon,1999,25,100000.0,3846.153846153846,Petrol,Automatic,Used,Unknown,1290,0,white,Badulla,3250000.0
Suzuki,Wagon R,2017,7,35360.0,4420.0,Hybrid,Automatic,Used,Sedan,650,0,purple,Piliyandala,6300000.0
Daihatsu,Charade,1990,34,14000.0,400.0,Petrol,Manual,Used,Hatchback,1000,0,white,Kandy,1550000.0
Suzuki,Wagon R,2024,0,3000.0,3000.0,Petrol,Automatic,Brand New,Hatchback,650,0,black,Anuradhapura,7500000.0
Honda,Accord,1994,30,132728.0,4281.548387096775,Petrol,Manual,Used,Saloon,2000,0,blue,Agarapathana Find Out More,2850000.0
Toyota,Corolla,1999,25,350000.0,13461.538461538461,Diesel,Manual,Used,Hatchback,1975,0,silver,Malabe,3650000.0
Suzuki,Alto,2010,14,90367.0,6024.466666666666,Petrol,Manual,Used,Hatchback,800,0,blue,Hali Ela,3175000.0
Suzuki,Swift,2008,16,130000.0,7647.058823529412,Petrol,Automatic,Used,Hatchback,1300,0,blue,Malabe,4990000.0
Nissan,Dayz,2024,0,3500.0,3500.0,Petrol,Automatic,Reconditioned,Hatchback,660,0,black,Colombo Fort (Colombo 01) Find Out More,8390000.0
Toyota,Premio,2015,9,97000.0,9700.0,Petrol,Automatic,Used,Saloon,1490,0,black,Nugegoda,12000000.0
Daihatsu,Mira,2024,0,6600.0,6600.0,Petrol,Automatic,Reconditioned,Hatchback,660,0,silver,Colombo Fort (Colombo 01),6400000.0
Toyota,Axio,2018,6,145000.0,20714.285714285714,Hybrid,Automatic,Used,Unknown,1500,0,white,Nittambuwa,12800000.0
Suzuki,Celerio,2016,8,130000.0,14444.444444444445,Petrol,Automatic,Used,Liftback,1000,0,red,Ratmalana,4900000.0
Suzuki,Maruti,2007,17,67500.0,3750.0,Petrol,Manual,Used,Hatchback,800,0,blue,Ratnapura,2190000.0
Toyota,Premio,2019,5,113000.0,18833.333333333332,Petrol,Automatic,Used,Liftback,1500,0,white,Colombo Fort (Colombo 01),15700000.0
Suzuki,Wagon R,2016,8,96000.0,10666.666666666666,Hybrid,Automatic,Used,Unknown,650,0,white,Piliyandala,5790000.0
Subaru,Pleo,2023,1,7500.0,3750.0,Petrol,Automatic,Reconditioned,Hatchback,658,0,red,Narammala,5900000.0
Toyota,IST,2003,21,178000.0,8090.909090909091,Petrol,Automatic,Used,Hatchback,1300,0,blue,Ratnapura,5325000.0
Toyota,Vitz,2015,9,116000.0,11600.0,Petrol,Automatic,Used,Unknown,1500,0,black,Ja-Ela,6790000.0
Toyota,Premio,2014,10,106000.0,9636.363636363636,Petrol,Automatic,Used,Liftback,1500,0,white,Monaragala,11700000.0
Suzuki,Wagon R,2023,1,0.0,0.0,Petrol,Automatic,Used,Unknown,660,0,orange,Kandy,7650000.0
Perodua,Axia,2016,8,71000.0,7888.888888888889,Petrol,Automatic,Used,Hatchback,1000,0,white,Katuwawala,5600000.0
Nissan,Tiida,2007,17,218000.0,12111.111111111111,Petrol,Automatic,Used,Sedan,1500,0,beige,Moratuwa,5200000.0
Toyota,Passo,2011,13,127000.0,9071.42857142857,Petrol,Automatic,Used,Hatchback,1300,0,black,Moratuwa,4575000.0
Nissan,Sunny,2002,22,170000.0,7391.304347826087,Petrol,Automatic,Used,Saloon,1500,0,gray,Minuwangoda,4580000.0
Honda,Fit,2014,10,180000.0,16363.636363636364,Hybrid,Automatic,Used,Hatchback,1500,0,white,Hapugala,7750000.0
Toyota,Avanza,2011,13,121000.0,8642.857142857143,Petrol,Automatic,Used,Station wagon,1500,0,silver,Maharagama,7450000.0
Honda,Fit,2014,10,125000.0,11363.636363636364,Hybrid,Automatic,Used,Liftback,1500,0,black,Moratuwa,7575000.0
Toyota,Corolla,2003,21,173000.0,7863.636363636364,Petrol,Automatic,Used,Saloon,1500,0,silver,Kirindiwela,5825000.0
Toyota,Passo,2008,16,150000.0,8823.529411764706,Petrol,Automatic,Used,Liftback,650,0,navy,Pannipitiya,4725000.0
Toyota,Premio,2007,17,108000.0,6000.0,Petrol,Automatic,Used,Saloon,1500,0,maroon,Sri Jayawardenepura Kotte,9800000.0
Nissan,Sunny,1998,26,226800.0,8400.0,Diesel,Manual,Used,Saloon,1950,0,gray,Piliyandala,2450000.0
Toyota,Vitz,2018,6,61345.0,8763.57142857143,Petrol,Manual,Used,Sports,1000,0,silver,Pannala,8200000.0
Suzuki,Alto,2010,14,65110.0,4340.666666666667,Petrol,Manual,Used,Sports,800,0,silver,Pannala,3275000.0
Toyota,Corolla,1998,26,190000.0,7037.037037037037,Petrol,Automatic,Used,Saloon,1500,0,white,Dekatana,4675000.0
Toyota,Yaris,2007,17,190000.0,10555.555555555555,Petrol,Manual,Used,Saloon,0,0,black,Galle,6190000.0
Daihatsu,Mira,2024,0,3500.0,3500.0,Petrol,Automatic,Brand New,Hatchback,660,0,blue,Sapugaskanda Find Out More,6850000.0
Honda,Fit,2013,11,122000.0,10166.666666666666,Petrol,Manual,Used,Sports,1330,0,blue,Pannala,6450000.0
Daihatsu,Mira,2023,1,6610.0,3305.0,Petrol,Automatic,Brand New,Hatchback,660,0,black,Sapugaskanda,6790000.0
Micro,Panda Cross,2013,11,130000.0,10833.333333333334,Petrol,Manual,Used,Sports,1300,0,black,Moratuwa Find Out More,3100000.0
Toyota,Aqua,2013,11,172000.0,14333.333333333334,Hybrid,Automatic,Used,Liftback,1490,0,silver,Nugegoda,7500000.0
Honda,Civic,2007,17,106000.0,5888.888888888889,Petrol,Manual,Used,Hatchback,1490,0,silver,Pitipana Homagama,5575000.0
Tata,Indigo,2015,9,119000.0,11900.0,Petrol,Manual,Used,Hatchback,1200,0,silver,Kirillawala,3290000.0
Toyota,Vitz,2016,8,87900.0,9766.666666666666,Hybrid,Automatic,Used,Hatchback,1490,0,red,Maharagama,6690000.0
Suzuki,Alto,2017,7,115618.0,14452.25,Petrol,Automatic,Used,Hatchback,660,0,blue,Mulleriyawa New Town,5350000.0
Suzuki,Wagon R,2014,10,196.0,17.818181818181817,Petrol,Manual,Used,Hatchback,1000,0,red,Horana,4100000.0
Suzuki,Celerio,2015,9,60000.0,6000.0,Petrol,Automatic,Used,Hatchback,1000,0,gray,Moratuwa,4750000.0
Honda,Grace,2017,7,130000.0,16250.0,Petrol,Automatic,Excellent running condition,Hatchback,1500,0,white,Wellawatta (Colombo 06),9800000.0
Toyota,Yaris,2022,2,53000.0,17666.666666666668,Petrol,Automatic,Used,Hatchback,1300,0,white,Ibbagamuwa,8900000.0
Suzuki,Wagon R,2015,9,145000.0,14500.0,Petrol,Automatic,Used,Hatchback,1000,0,black,Gampola,5750000.0
Nissan,Presea,1995,29,150000.0,5000.0,Petrol,Manual,Used,Hatchback,1500,0,black,Katugastota,2340000.0
Toyota,Vitz,2005,19,0.0,0.0,Hybrid,Automatic,Used,Hatchback,1000,0,blue,Gampola,5100000.0
Toyota,Axio,2008,16,154000.0,9058.823529411764,Petrol,Automatic,Used,Saloon,1800,0,white,Matugama,7850000.0
Toyota,Premio,2017,7,80915.0,10114.375,Petrol,Automatic,Reconditioned,Saloon,1500,0,black,Kohuwala,15500000.0
Toyota,Roomy,2017,7,59000.0,7375.0,Petrol,Automatic,Used,Liftback,1000,0,orange,Kolonnawa,8200000.0
Suzuki,Wagon R,2017,7,114000.0,14250.0,Petrol,Automatic,Used,Hatchback,0,0,other,Sooriyawewa Town,6390000.0
Nissan,Pulsar,2004,20,155000.0,7380.952380952381,Petrol,Manual,Used,Sports,1500,0,white,Pannala Find Out More,3550000.0
Mitsubishi,Lancer,1988,36,282142.5,7625.472972972973,Petrol,Manual,Used,Unknown,1470,0,white,Pannala Find Out More,1250000.0
Suzuki,Swift,2011,13,69800.0,4985.714285714285,Petrol,Manual,Used,Liftback,1200,0,gray,Nugegoda,4250000.0
Toyota,Corolla,2000,24,200000.0,8000.0,Petrol,Automatic,Used,Saloon,1500,0,blue,Kottawa,5650000.0
Toyota,Corolla,2004,20,195000.0,9285.714285714286,Petrol,Automatic,Used,Saloon,1500,0,white,Anuradhapura,5280000.0
Toyota,Prius,2014,10,175000.0,15909.09090909091,Hybrid,Automatic,Used,Hatchback,1799,0,black,Kandy,10500000.0
Toyota,Corolla,2000,24,192000.0,7680.0,Petrol,Automatic,Used,Saloon,1500,0,white,Piliyandala,5300000.0
Toyota,Corolla,1990,34,294000.0,8400.0,Petrol,Manual,Used,Saloon,1390,0,white,Kandy,1650000.0
Micro,Panda,2018,6,75000.0,10714.285714285714,Petrol,Other,Used,Liftback,1300,0,white,Nugegoda,4300000.0
Daihatsu,Charade,2000,24,75000.0,3000.0,Petrol,Other,Used,Liftback,1300,0,blue,Rajagiriya,3350000.0
Toyota,Corolla,2001,23,219386.0,9141.083333333334,Petrol,Automatic,Used,Saloon,1500,0,black,Ratnapura,5350000.0
Toyota,Prius,2010,14,100000.0,6666.666666666667,Petrol,Other,Used,Hatchback,1200,0,blue,Rajagiriya,8600000.0
Honda,Fit,2015,9,113000.0,11300.0,Hybrid,Automatic,Used,Hatchback,1500,0,black,Rajagiriya,7800000.0
Suzuki,Wagon R,2018,6,64000.0,9142.857142857143,Petrol,Automatic,Used,Liftback,800,0,maroon,Kotte,6600000.0
Toyota,Vitz,2000,24,200000.0,8000.0,Petrol,Automatic,Used,Hatchback,990,0,black,Kochchikade,4300000.0
Suzuki,Wagon R,2017,7,87000.0,10875.0,Hybrid,Automatic,Used,Liftback,1500,0,black,Boralesgamuwa,5800000.0
Suzuki,Wagon R,2018,6,75000.0,10714.285714285714,Hybrid,Automatic,Used,Liftback,650,0,red,Boralesgamuwa,6400000.0
Hyundai,Eon,2015,9,75000.0,7500.0,Petrol,Automatic,Used,Liftback,1200,0,gray,Hingurakgoda,3670000.0
Nissan,Dayz,2024,0,6600.0,6600.0,Petrol,Automatic,Brand New,Hatchback,660,0,other,Kottawa,7300000.0
Audi,A3,2023,1,19500.0,9750.0,Petrol,Automatic,Reconditioned,Saloon,1000,1,blue,Kiribathgoda,18500000.0
Suzuki,Wagon R,2015,9,113000.0,11300.0,Petrol,Automatic,Used,Hatchback,0,0,maroon,Kandy,6050000.0
Daihatsu,Mira,2023,1,6600.0,3300.0,Petrol,Automatic,Brand New,Hatchback,660,0,white,Kottawa,6350000.0
Nissan,Roox,2023,1,48500.0,24250.0,Hybrid,Automatic,Brand New,Hatchback,660,0,white,Kottawa,7790000.0
Toyota,Corolla,2002,22,123456.0,5367.652173913043,Petrol,Automatic,Used,Saloon,1500,0,gray,Monaragala,3850000.0
Honda,N BOX,2023,1,6600.0,3300.0,Petrol,Automatic,Reconditioned,Hatchback,660,0,black,Kottawa,7650000.0
Nissan,Roox,2023,1,6600.0,3300.0,Petrol,Automatic,Brand New,Hatchback,660,0,white,Kottawa,7700000.0
Nissan,FB 15,1994,30,123456.0,3982.451612903226,Petrol,Automatic,Used,Sedan,1500,0,gray,Anuradhapura,2500000.0
Toyota,Prius,2011,13,134500.0,9607.142857142857,Hybrid,Automatic,Used,Sedan,1790,0,silver,Dehiwala,8590000.0
Suzuki,Wagon R,2017,7,102000.0,12750.0,Petrol,Automatic,Used,Hatchback,600,0,white,Gampaha,7050000.0
Toyota,Axio,2014,10,121000.0,11000.0,Hybrid,Automatic,Used,Saloon,1500,0,white,Boralesgamuwa,8200000.0
Suzuki,Wagon R,2015,9,152000.0,15200.0,Hybrid,Automatic,Used,Liftback,1500,0,blue,Boralesgamuwa,5200000.0
Audi,A3,2023,1,6600.0,3300.0,Petrol,Automatic,Brand New,Sedan,1984,1,black,Sapugaskanda Find Out More,18950000.0
Suzuki,Alto,2004,20,18100.0,861.9047619047619,Petrol,Automatic,Used,Hatchback,650,0,white,Nikaweratiya,3525000.0
Suzuki,Swift,2009,15,175755.0,10984.6875,Petrol,Automatic,Used,Hatchback,1242,0,silver,Sapugaskanda,5800000.0
Suzuki,Spacia,2022,2,30000.0,10000.0,Hybrid,Automatic,Brand New,Hatchback,660,0,white,Alutgama,8350000.0
Toyota,Vitz,2007,17,160000.0,8888.888888888889,Petrol,Automatic,Used,Hatchback,650,0,silver,Alutgama,5350000.0
Honda,Insight,2009,15,172000.0,10750.0,Petrol,Manual,Used,Hatchback,1200,0,white,Kiribathgoda,7375000.0
KIA,Sportage,2012,12,180000.0,13846.153846153846,Petrol,Automatic,Used,Hatchback,2000,0,black,Alutgama,8500000.0
Toyota,Vitz,2015,9,66815.0,6681.5,Petrol,Automatic,Used,Hatchback,990,0,blue,Polonnaruwa,6950000.0
Suzuki,Wagon R,2014,10,100000.0,9090.90909090909,Hybrid,Automatic,Used,Hatchback,650,0,silver,Alutgama,5375000.0
Suzuki,Wagon R,2017,7,87000.0,10875.0,Hybrid,Automatic,Used,Liftback,1500,0,black,Boralesgamuwa,5700000.0
